value,reportDate,prettyValue,realtyId
292114.0,2024-03-01,292 114 ₽/м²,35
292206.0,2024-04-01,292 206 ₽/м²,35
286520.0,2024-05-01,286 520 ₽/м²,35
298461.0,2024-06-01,298 461 ₽/м²,35
311901.0,2024-07-01,311 901 ₽/м²,35
316732.0,2024-08-01,316 732 ₽/м²,35
282481.0,2024-09-01,282 481 ₽/м²,35
289490.0,2024-10-01,289 490 ₽/м²,35
285205.0,2024-11-01,285 205 ₽/м²,35
266045.0,2024-12-01,266 045 ₽/м²,35
276008.0,2025-01-01,276 008 ₽/м²,35
179487.0,2020-03-01,179 487 ₽/м²,36
179487.0,2020-04-01,179 487 ₽/м²,36
179487.0,2020-05-01,179 487 ₽/м²,36
177778.0,2020-06-01,177 778 ₽/м²,36
177778.0,2020-07-01,177 778 ₽/м²,36
228889.0,2020-10-01,228 889 ₽/м²,36
215556.0,2020-11-01,215 556 ₽/м²,36
224380.0,2020-12-01,224 380 ₽/м²,36
224380.0,2021-01-01,224 380 ₽/м²,36
225491.0,2021-02-01,225 491 ₽/м²,36
217892.0,2021-03-01,217 892 ₽/м²,36
218533.0,2021-04-01,218 533 ₽/м²,36
217713.0,2021-05-01,217 713 ₽/м²,36
273369.0,2021-06-01,273 369 ₽/м²,36
280692.0,2021-07-01,280 692 ₽/м²,36
280134.0,2021-08-01,280 134 ₽/м²,36
274554.0,2021-09-01,274 554 ₽/м²,36
274554.0,2021-10-01,274 554 ₽/м²,36
265625.0,2021-11-01,265 625 ₽/м²,36
350000.0,2022-09-01,350 000 ₽/м²,36
306748.0,2023-01-01,306 748 ₽/м²,36
306748.0,2023-02-01,306 748 ₽/м²,36
309512.0,2023-03-01,309 512 ₽/м²,36
307192.0,2023-04-01,307 192 ₽/м²,36
303189.0,2023-05-01,303 189 ₽/м²,36
317553.0,2023-06-01,317 553 ₽/м²,36
312883.0,2023-07-01,312 883 ₽/м²,36
291429.0,2023-08-01,291 429 ₽/м²,36
291429.0,2023-09-01,291 429 ₽/м²,36
264967.0,2023-10-01,264 967 ₽/м²,36
264967.0,2023-11-01,264 967 ₽/м²,36
363636.0,2023-12-01,363 636 ₽/м²,36
347403.0,2024-01-01,347 403 ₽/м²,36
336364.0,2024-02-01,336 364 ₽/м²,36
330640.0,2024-03-01,330 640 ₽/м²,36
311111.0,2024-04-01,311 111 ₽/м²,36
313279.0,2024-05-01,313 279 ₽/м²,36
292438.0,2024-06-01,292 438 ₽/м²,36
286213.0,2024-07-01,286 213 ₽/м²,36
304955.0,2024-08-01,304 955 ₽/м²,36
291412.0,2024-09-01,291 412 ₽/м²,36
292721.0,2024-10-01,292 721 ₽/м²,36
292721.0,2024-11-01,292 721 ₽/м²,36
292721.0,2024-12-01,292 721 ₽/м²,36
292721.0,2025-01-01,292 721 ₽/м²,36
195000.0,2020-06-01,195 000 ₽/м²,37
261538.0,2021-02-01,261 538 ₽/м²,37
255385.0,2021-03-01,255 385 ₽/м²,37
255385.0,2021-04-01,255 385 ₽/м²,37
262222.0,2021-06-01,262 222 ₽/м²,37
249015.0,2021-07-01,249 015 ₽/м²,37
250629.0,2021-08-01,250 629 ₽/м²,37
256111.0,2021-09-01,256 111 ₽/м²,37
281772.0,2021-10-01,281 772 ₽/м²,37
289415.0,2021-11-01,289 415 ₽/м²,37
292793.0,2021-12-01,292 793 ₽/м²,37
289888.0,2022-05-01,289 888 ₽/м²,37
293258.0,2022-06-01,293 258 ₽/м²,37
298876.0,2022-07-01,298 876 ₽/м²,37
258427.0,2022-11-01,258 427 ₽/м²,37
258427.0,2022-12-01,258 427 ₽/м²,37
259322.0,2023-05-01,259 322 ₽/м²,37
259322.0,2023-06-01,259 322 ₽/м²,37
292601.0,2023-09-01,292 601 ₽/м²,37
274664.0,2023-10-01,274 664 ₽/м²,37
267938.0,2023-11-01,267 938 ₽/м²,37
256727.0,2023-12-01,256 727 ₽/м²,37
269058.0,2024-01-01,269 058 ₽/м²,37
228700.0,2024-04-01,228 700 ₽/м²,37
228700.0,2024-05-01,228 700 ₽/м²,37
230942.0,2024-06-01,230 942 ₽/м²,37
230942.0,2024-07-01,230 942 ₽/м²,37
230942.0,2024-08-01,230 942 ₽/м²,37
230942.0,2024-09-01,230 942 ₽/м²,37
320695.0,2024-11-01,320 695 ₽/м²,37
315695.0,2024-12-01,315 695 ₽/м²,37
320695.0,2025-01-01,320 695 ₽/м²,37
213756.0,2020-02-01,213 756 ₽/м²,38
246841.0,2020-03-01,246 841 ₽/м²,38
247329.0,2020-04-01,247 329 ₽/м²,38
230769.0,2020-05-01,230 769 ₽/м²,38
237714.0,2020-06-01,237 714 ₽/м²,38
228619.0,2020-07-01,228 619 ₽/м²,38
231267.0,2020-08-01,231 267 ₽/м²,38
240634.0,2020-09-01,240 634 ₽/м²,38
245985.0,2020-10-01,245 985 ₽/м²,38
249751.0,2020-11-01,249 751 ₽/м²,38
244761.0,2020-12-01,244 761 ₽/м²,38
244761.0,2021-01-01,244 761 ₽/м²,38
244761.0,2021-02-01,244 761 ₽/м²,38
270833.0,2021-03-01,270 833 ₽/м²,38
267361.0,2021-04-01,267 361 ₽/м²,38
256944.0,2021-05-01,256 944 ₽/м²,38
256944.0,2021-06-01,256 944 ₽/м²,38
263889.0,2021-07-01,263 889 ₽/м²,38
279042.0,2021-08-01,279 042 ₽/м²,38
275816.0,2021-09-01,275 816 ₽/м²,38
275816.0,2021-10-01,275 816 ₽/м²,38
277778.0,2021-11-01,277 778 ₽/м²,38
291667.0,2021-12-01,291 667 ₽/м²,38
292834.0,2022-01-01,292 834 ₽/м²,38
297778.0,2022-02-01,297 778 ₽/м²,38
310727.0,2022-03-01,310 727 ₽/м²,38
333875.0,2022-04-01,333 875 ₽/м²,38
308737.0,2022-05-01,308 737 ₽/м²,38
291634.0,2022-06-01,291 634 ₽/м²,38
330028.0,2022-07-01,330 028 ₽/м²,38
320135.0,2022-08-01,320 135 ₽/м²,38
322166.0,2022-09-01,322 166 ₽/м²,38
316730.0,2022-10-01,316 730 ₽/м²,38
310027.0,2022-11-01,310 027 ₽/м²,38
298860.0,2022-12-01,298 860 ₽/м²,38
307169.0,2023-01-01,307 169 ₽/м²,38
297346.0,2023-02-01,297 346 ₽/м²,38
304211.0,2023-03-01,304 211 ₽/м²,38
309066.0,2023-04-01,309 066 ₽/м²,38
304986.0,2023-05-01,304 986 ₽/м²,38
310295.0,2023-06-01,310 295 ₽/м²,38
301778.0,2023-07-01,301 778 ₽/м²,38
314963.0,2023-08-01,314 963 ₽/м²,38
307938.0,2023-09-01,307 938 ₽/м²,38
316140.0,2023-10-01,316 140 ₽/м²,38
316798.0,2023-11-01,316 798 ₽/м²,38
320689.0,2023-12-01,320 689 ₽/м²,38
323666.0,2024-01-01,323 666 ₽/м²,38
324514.0,2024-02-01,324 514 ₽/м²,38
319793.0,2024-03-01,319 793 ₽/м²,38
330833.0,2024-04-01,330 833 ₽/м²,38
333255.0,2024-05-01,333 255 ₽/м²,38
326577.0,2024-06-01,326 577 ₽/м²,38
336598.0,2024-07-01,336 598 ₽/м²,38
333733.0,2024-08-01,333 733 ₽/м²,38
345070.0,2024-09-01,345 070 ₽/м²,38
341521.0,2024-10-01,341 521 ₽/м²,38
337662.0,2024-11-01,337 662 ₽/м²,38
352329.0,2024-12-01,352 329 ₽/м²,38
371429.0,2025-01-01,371 429 ₽/м²,38
201613.0,2020-10-01,201 613 ₽/м²,39
198413.0,2020-12-01,198 413 ₽/м²,39
252747.0,2021-04-01,252 747 ₽/м²,39
252747.0,2021-05-01,252 747 ₽/м²,39
244296.0,2021-06-01,244 296 ₽/м²,39
239458.0,2021-07-01,239 458 ₽/м²,39
271132.0,2021-11-01,271 132 ₽/м²,39
264069.0,2021-12-01,264 069 ₽/м²,39
263364.0,2022-01-01,263 364 ₽/м²,39
261782.0,2022-02-01,261 782 ₽/м²,39
261703.0,2022-03-01,261 703 ₽/м²,39
315079.0,2022-04-01,315 079 ₽/м²,39
309348.0,2022-05-01,309 348 ₽/м²,39
297158.0,2022-06-01,297 158 ₽/м²,39
324222.0,2022-07-01,324 222 ₽/м²,39
329341.0,2022-08-01,329 341 ₽/м²,39
295678.0,2022-09-01,295 678 ₽/м²,39
295030.0,2022-10-01,295 030 ₽/м²,39
293748.0,2022-11-01,293 748 ₽/м²,39
277099.0,2022-12-01,277 099 ₽/м²,39
273496.0,2023-01-01,273 496 ₽/м²,39
270943.0,2023-02-01,270 943 ₽/м²,39
277338.0,2023-03-01,277 338 ₽/м²,39
285638.0,2023-04-01,285 638 ₽/м²,39
271017.0,2023-05-01,271 017 ₽/м²,39
285558.0,2023-06-01,285 558 ₽/м²,39
241774.0,2023-07-01,241 774 ₽/м²,39
274032.0,2023-08-01,274 032 ₽/м²,39
283723.0,2023-09-01,283 723 ₽/м²,39
270618.0,2023-10-01,270 618 ₽/м²,39
273673.0,2023-11-01,273 673 ₽/м²,39
298485.0,2023-12-01,298 485 ₽/м²,39
293939.0,2024-01-01,293 939 ₽/м²,39
290909.0,2024-02-01,290 909 ₽/м²,39
267677.0,2024-06-01,267 677 ₽/м²,39
339384.0,2024-07-01,339 384 ₽/м²,39
284431.0,2024-08-01,284 431 ₽/м²,39
284431.0,2024-09-01,284 431 ₽/м²,39
302711.0,2024-10-01,302 711 ₽/м²,39
271942.0,2024-11-01,271 942 ₽/м²,39
262057.0,2024-12-01,262 057 ₽/м²,39
266376.0,2025-01-01,266 376 ₽/м²,39
225222.0,2020-02-01,225 222 ₽/м²,40
226174.0,2020-03-01,226 174 ₽/м²,40
232118.0,2020-04-01,232 118 ₽/м²,40
232555.0,2020-05-01,232 555 ₽/м²,40
230642.0,2020-06-01,230 642 ₽/м²,40
223933.0,2020-07-01,223 933 ₽/м²,40
227149.0,2020-08-01,227 149 ₽/м²,40
235473.0,2020-09-01,235 473 ₽/м²,40
235473.0,2020-10-01,235 473 ₽/м²,40
247842.0,2020-11-01,247 842 ₽/м²,40
252090.0,2020-12-01,252 090 ₽/м²,40
260586.0,2021-01-01,260 586 ₽/м²,40
253582.0,2021-02-01,253 582 ₽/м²,40
268187.0,2021-03-01,268 187 ₽/м²,40
271444.0,2021-04-01,271 444 ₽/м²,40
271444.0,2021-05-01,271 444 ₽/м²,40
215172.0,2021-07-01,215 172 ₽/м²,40
217938.0,2021-08-01,217 938 ₽/м²,40
217938.0,2021-09-01,217 938 ₽/м²,40
319149.0,2022-02-01,319 149 ₽/м²,40
303704.0,2022-04-01,303 704 ₽/м²,40
303704.0,2022-05-01,303 704 ₽/м²,40
348936.0,2022-10-01,348 936 ₽/м²,40
330931.0,2022-11-01,330 931 ₽/м²,40
342164.0,2023-08-01,342 164 ₽/м²,40
347826.0,2023-09-01,347 826 ₽/м²,40
336066.0,2024-02-01,336 066 ₽/м²,40
336438.0,2024-03-01,336 438 ₽/м²,40
328453.0,2024-04-01,328 453 ₽/м²,40
328029.0,2024-05-01,328 029 ₽/м²,40
325897.0,2024-06-01,325 897 ₽/м²,40
325869.0,2024-07-01,325 869 ₽/м²,40
324347.0,2024-08-01,324 347 ₽/м²,40
322660.0,2024-09-01,322 660 ₽/м²,40
322022.0,2024-10-01,322 022 ₽/м²,40
321133.0,2024-11-01,321 133 ₽/м²,40
321133.0,2024-12-01,321 133 ₽/м²,40
321133.0,2025-01-01,321 133 ₽/м²,40
229730.0,2020-05-01,229 730 ₽/м²,41
320627.0,2020-06-01,320 627 ₽/м²,41
350838.0,2020-07-01,350 838 ₽/м²,41
336096.0,2020-08-01,336 096 ₽/м²,41
331376.0,2020-09-01,331 376 ₽/м²,41
331376.0,2020-10-01,331 376 ₽/м²,41
403292.0,2020-11-01,403 292 ₽/м²,41
403292.0,2020-12-01,403 292 ₽/м²,41
250000.0,2021-01-01,250 000 ₽/м²,41
410700.0,2021-03-01,410 700 ₽/м²,41
370370.0,2021-04-01,370 370 ₽/м²,41
308548.0,2021-05-01,308 548 ₽/м²,41
291120.0,2021-06-01,291 120 ₽/м²,41
291134.0,2021-07-01,291 134 ₽/м²,41
316718.0,2021-08-01,316 718 ₽/м²,41
316718.0,2021-09-01,316 718 ₽/м²,41
334328.0,2021-10-01,334 328 ₽/м²,41
311909.0,2021-11-01,311 909 ₽/м²,41
311214.0,2021-12-01,311 214 ₽/м²,41
311214.0,2022-01-01,311 214 ₽/м²,41
350342.0,2022-02-01,350 342 ₽/м²,41
346774.0,2022-03-01,346 774 ₽/м²,41
346774.0,2022-04-01,346 774 ₽/м²,41
346774.0,2022-05-01,346 774 ₽/м²,41
346774.0,2022-06-01,346 774 ₽/м²,41
302083.0,2022-11-01,302 083 ₽/м²,41
286859.0,2022-12-01,286 859 ₽/м²,41
305121.0,2023-01-01,305 121 ₽/м²,41
305121.0,2023-02-01,305 121 ₽/м²,41
305121.0,2023-03-01,305 121 ₽/м²,41
322581.0,2023-04-01,322 581 ₽/м²,41
322581.0,2023-05-01,322 581 ₽/м²,41
322581.0,2023-06-01,322 581 ₽/м²,41
322581.0,2023-07-01,322 581 ₽/м²,41
300153.0,2023-08-01,300 153 ₽/м²,41
328933.0,2023-12-01,328 933 ₽/м²,41
436214.0,2024-03-01,436 214 ₽/м²,41
412282.0,2024-04-01,412 282 ₽/м²,41
384771.0,2024-05-01,384 771 ₽/м²,41
368396.0,2024-06-01,368 396 ₽/м²,41
384615.0,2024-09-01,384 615 ₽/м²,41
367174.0,2024-10-01,367 174 ₽/м²,41
342973.0,2024-11-01,342 973 ₽/м²,41
350031.0,2024-12-01,350 031 ₽/м²,41
350031.0,2025-01-01,350 031 ₽/м²,41
223354.0,2020-02-01,223 354 ₽/м²,42
231762.0,2020-03-01,231 762 ₽/м²,42
227947.0,2020-04-01,227 947 ₽/м²,42
224370.0,2020-05-01,224 370 ₽/м²,42
226643.0,2020-06-01,226 643 ₽/м²,42
232908.0,2020-07-01,232 908 ₽/м²,42
232908.0,2020-08-01,232 908 ₽/м²,42
225434.0,2020-09-01,225 434 ₽/м²,42
231579.0,2020-10-01,231 579 ₽/м²,42
249763.0,2020-11-01,249 763 ₽/м²,42
242265.0,2020-12-01,242 265 ₽/м²,42
242332.0,2021-01-01,242 332 ₽/м²,42
248450.0,2021-02-01,248 450 ₽/м²,42
260990.0,2021-03-01,260 990 ₽/м²,42
257548.0,2021-04-01,257 548 ₽/м²,42
257659.0,2021-05-01,257 659 ₽/м²,42
263886.0,2021-06-01,263 886 ₽/м²,42
264200.0,2021-07-01,264 200 ₽/м²,42
257225.0,2021-08-01,257 225 ₽/м²,42
269909.0,2021-09-01,269 909 ₽/м²,42
289361.0,2021-10-01,289 361 ₽/м²,42
292421.0,2021-11-01,292 421 ₽/м²,42
295729.0,2021-12-01,295 729 ₽/м²,42
306936.0,2022-01-01,306 936 ₽/м²,42
323261.0,2022-02-01,323 261 ₽/м²,42
339207.0,2022-03-01,339 207 ₽/м²,42
348311.0,2022-04-01,348 311 ₽/м²,42
336216.0,2022-05-01,336 216 ₽/м²,42
345989.0,2022-06-01,345 989 ₽/м²,42
341607.0,2022-07-01,341 607 ₽/м²,42
321010.0,2022-08-01,321 010 ₽/м²,42
320626.0,2022-09-01,320 626 ₽/м²,42
325924.0,2022-10-01,325 924 ₽/м²,42
313097.0,2022-11-01,313 097 ₽/м²,42
307724.0,2022-12-01,307 724 ₽/м²,42
317562.0,2023-01-01,317 562 ₽/м²,42
315306.0,2023-02-01,315 306 ₽/м²,42
303232.0,2023-03-01,303 232 ₽/м²,42
302644.0,2023-04-01,302 644 ₽/м²,42
310869.0,2023-05-01,310 869 ₽/м²,42
298803.0,2023-06-01,298 803 ₽/м²,42
301185.0,2023-07-01,301 185 ₽/м²,42
312296.0,2023-08-01,312 296 ₽/м²,42
310264.0,2023-09-01,310 264 ₽/м²,42
313357.0,2023-10-01,313 357 ₽/м²,42
322906.0,2023-11-01,322 906 ₽/м²,42
318106.0,2023-12-01,318 106 ₽/м²,42
327461.0,2024-01-01,327 461 ₽/м²,42
315948.0,2024-02-01,315 948 ₽/м²,42
331891.0,2024-03-01,331 891 ₽/м²,42
331010.0,2024-04-01,331 010 ₽/м²,42
333071.0,2024-05-01,333 071 ₽/м²,42
330908.0,2024-06-01,330 908 ₽/м²,42
336797.0,2024-07-01,336 797 ₽/м²,42
340878.0,2024-08-01,340 878 ₽/м²,42
337437.0,2024-09-01,337 437 ₽/м²,42
334071.0,2024-10-01,334 071 ₽/м²,42
322376.0,2024-11-01,322 376 ₽/м²,42
328119.0,2024-12-01,328 119 ₽/м²,42
321755.0,2025-01-01,321 755 ₽/м²,42
224112.0,2020-02-01,224 112 ₽/м²,43
222396.0,2020-03-01,222 396 ₽/м²,43
213444.0,2020-04-01,213 444 ₽/м²,43
224653.0,2020-05-01,224 653 ₽/м²,43
206157.0,2020-06-01,206 157 ₽/м²,43
207835.0,2020-07-01,207 835 ₽/м²,43
207835.0,2020-08-01,207 835 ₽/м²,43
213767.0,2020-09-01,213 767 ₽/м²,43
213767.0,2020-10-01,213 767 ₽/м²,43
307112.0,2020-11-01,307 112 ₽/м²,43
276940.0,2020-12-01,276 940 ₽/м²,43
276940.0,2021-01-01,276 940 ₽/м²,43
301309.0,2021-02-01,301 309 ₽/м²,43
301309.0,2021-03-01,301 309 ₽/м²,43
293977.0,2021-04-01,293 977 ₽/м²,43
328314.0,2021-05-01,328 314 ₽/м²,43
301447.0,2021-06-01,301 447 ₽/м²,43
301447.0,2021-07-01,301 447 ₽/м²,43
309702.0,2021-08-01,309 702 ₽/м²,43
296537.0,2021-09-01,296 537 ₽/м²,43
300538.0,2021-10-01,300 538 ₽/м²,43
304350.0,2021-11-01,304 350 ₽/м²,43
310014.0,2021-12-01,310 014 ₽/м²,43
311075.0,2022-02-01,311 075 ₽/м²,43
328240.0,2022-03-01,328 240 ₽/м²,43
317590.0,2022-04-01,317 590 ₽/м²,43
291090.0,2022-05-01,291 090 ₽/м²,43
313394.0,2022-06-01,313 394 ₽/м²,43
319795.0,2022-07-01,319 795 ₽/м²,43
305332.0,2022-08-01,305 332 ₽/м²,43
306267.0,2022-09-01,306 267 ₽/м²,43
316595.0,2022-10-01,316 595 ₽/м²,43
307086.0,2022-11-01,307 086 ₽/м²,43
300978.0,2022-12-01,300 978 ₽/м²,43
291151.0,2023-01-01,291 151 ₽/м²,43
298630.0,2023-02-01,298 630 ₽/м²,43
315789.0,2023-03-01,315 789 ₽/м²,43
270441.0,2023-04-01,270 441 ₽/м²,43
302130.0,2023-05-01,302 130 ₽/м²,43
310038.0,2023-06-01,310 038 ₽/м²,43
297125.0,2023-07-01,297 125 ₽/м²,43
316334.0,2023-08-01,316 334 ₽/м²,43
334408.0,2023-09-01,334 408 ₽/м²,43
329107.0,2023-10-01,329 107 ₽/м²,43
334652.0,2023-11-01,334 652 ₽/м²,43
328326.0,2023-12-01,328 326 ₽/м²,43
324690.0,2024-01-01,324 690 ₽/м²,43
308307.0,2024-02-01,308 307 ₽/м²,43
307426.0,2024-03-01,307 426 ₽/м²,43
325115.0,2024-04-01,325 115 ₽/м²,43
326219.0,2024-05-01,326 219 ₽/м²,43
320096.0,2024-06-01,320 096 ₽/м²,43
331584.0,2024-07-01,331 584 ₽/м²,43
328575.0,2024-08-01,328 575 ₽/м²,43
344023.0,2024-09-01,344 023 ₽/м²,43
349430.0,2024-10-01,349 430 ₽/м²,43
337171.0,2024-11-01,337 171 ₽/м²,43
328817.0,2024-12-01,328 817 ₽/м²,43
308864.0,2025-01-01,308 864 ₽/м²,43
186546.0,2020-03-01,186 546 ₽/м²,44
185714.0,2020-04-01,185 714 ₽/м²,44
185714.0,2020-05-01,185 714 ₽/м²,44
264310.0,2021-05-01,264 310 ₽/м²,44
249158.0,2021-06-01,249 158 ₽/м²,44
237374.0,2021-07-01,237 374 ₽/м²,44
253333.0,2022-01-01,253 333 ₽/м²,44
303784.0,2022-02-01,303 784 ₽/м²,44
357207.0,2022-03-01,357 207 ₽/м²,44
304682.0,2022-04-01,304 682 ₽/м²,44
304081.0,2022-05-01,304 081 ₽/м²,44
345345.0,2022-06-01,345 345 ₽/м²,44
289339.0,2022-07-01,289 339 ₽/м²,44
233333.0,2022-08-01,233 333 ₽/м²,44
298972.0,2022-09-01,298 972 ₽/м²,44
291572.0,2022-10-01,291 572 ₽/м²,44
304514.0,2022-11-01,304 514 ₽/м²,44
300543.0,2022-12-01,300 543 ₽/м²,44
295384.0,2023-01-01,295 384 ₽/м²,44
303221.0,2023-02-01,303 221 ₽/м²,44
274426.0,2023-03-01,274 426 ₽/м²,44
263566.0,2023-04-01,263 566 ₽/м²,44
245000.0,2023-09-01,245 000 ₽/м²,44
250000.0,2023-10-01,250 000 ₽/м²,44
246667.0,2024-01-01,246 667 ₽/м²,44
241667.0,2024-02-01,241 667 ₽/м²,44
241667.0,2024-04-01,241 667 ₽/м²,44
241667.0,2024-05-01,241 667 ₽/м²,44
241667.0,2024-06-01,241 667 ₽/м²,44
266704.0,2024-10-01,266 704 ₽/м²,44
281372.0,2024-11-01,281 372 ₽/м²,44
249922.0,2024-12-01,249 922 ₽/м²,44
249922.0,2025-01-01,249 922 ₽/м²,44
